4.080326592369782190e+01
4.045807679265043788e+01
3.896919602339776389e+01
3.816321264830831694e+01
3.678775941519135273e+01
3.534333308772674087e+01
3.495398984036014411e+01
3.406859609141532985e+01
3.308995701402466239e+01
3.217444600160195023e+01
3.212900823228130776e+01
3.382403831537564542e+01
3.367463882137416675e+01
3.144239916911557842e+01
2.850479663144432863e+01
2.703657996696327714e+01
2.654560058446596926e+01
2.560179056843485768e+01
2.488535050506622781e+01
2.397786615943962474e+01
2.368705221930327198e+01
2.309430712340164860e+01
2.203178811422259287e+01
2.184845136479929195e+01
2.102164078063365693e+01
2.035574607598552177e+01
1.968412745234088490e+01
1.934269663490590219e+01
1.860723267737575171e+01
1.807796116380384532e+01
